species,genus,delta_norm,contrast_PC1,contrast_PC2,contrast_PC3,contrast_PC4,contrast_PC1_ci_lo,contrast_PC1_ci_hi,direction_PC1,direction_PC2,direction_PC3,direction_PC4
Mus_caroli,Mus,6.648772715659334,-4.336079490658428,1.242321386490414,-1.1616787461326317,-0.471826425805841,-4.977907869944894,-2.6331898149035102,-0.4527640961196929,0.18893785555310783,0.08063778319855688,-0.061438804697073045
Mus_musculus,Mus,9.077459144707275,-1.1796586944125265,0.1690813316585465,0.21401343351231716,1.3593115720359843,-1.7256911511890862,-0.47861361578363604,-0.07922057265518884,0.11462353344668791,0.011545413829970073,0.11725866390017202
Mus_spretus,Mus,7.925891868582967,-1.7137930264476995,-4.201184480556871,1.0324869732379083,-0.44076755093739345,-4.456381319872577,3.1192682089706287,0.39501942101611476,0.3425862739960678,-0.046681657125276145,-0.045840872683049434
Peromyscus_californicus,Peromyscus,10.70093624270131,1.0292264842082597,2.4658093020328957,1.8824647735075482,-0.9371140857456493,-1.522116904201053,2.7719559927976536,-0.1095078193287126,-0.15420585430790013,-0.2254847961303181,-0.05836597051703696
Peromyscus_gossypinus,Peromyscus,9.384622083984864,0.6309487561870563,0.5468777597913045,-1.062684865580739,-0.6849450572727054,-0.2598143958188859,1.1313793385772852,-0.008629809687678631,-0.1363835776649564,0.08396563254449199,-0.07190840737027492
Peromyscus_leucopus,Peromyscus,11.283544423486545,3.6064495867519937,-1.1945920370111283,-1.1740287973645855,-0.3823569788035094,1.835595829541389,4.220680291269663,0.24061344171277388,-0.20061043036157591,0.1138705216909233,-0.0390923427893737
Peromyscus_maniculatus,Peromyscus,10.575322045462492,2.069920783526421,-0.03877275213714722,-0.008853844626691596,0.801391650460718,1.2175052102371555,2.4329713982036942,0.10181314789741013,-0.12704120427182825,0.015540006939826384,0.08402610891081351
Peromyscus_polionotus,Peromyscus,9.57567426652981,-0.10701439915507524,1.0104594897319867,0.2782810734468729,0.7563068760683953,-1.106998407469292,0.7714948782474786,-0.08732371283502569,-0.027906596389602502,-0.03339290494817436,0.07536162524582263
