species,min_occupancy,min_outgoing,n_active_clusters,status,retained_occupancy_frames,retained_occupancy_fraction,retained_within_active_transitions,retained_within_active_transition_fraction,mean_transition_entropy_bits,stationary_weighted_transition_entropy_bits,pi_effective_clusters,frobenius_delta_from_previous_threshold,lambda_2_real,lambda_2_imag,lambda_2_abs,lambda_3_real,lambda_3_imag,lambda_3_abs,lambda_4_real,lambda_4_imag,lambda_4_abs,lambda_5_real,lambda_5_imag,lambda_5_abs,lambda_6_real,lambda_6_imag,lambda_6_abs,lambda_7_real,lambda_7_imag,lambda_7_abs,lambda_8_real,lambda_8_imag,lambda_8_abs,lambda_9_real,lambda_9_imag,lambda_9_abs,lambda_10_real,lambda_10_imag,lambda_10_abs,lambda_11_real,lambda_11_imag,lambda_11_abs,lambda_12_real,lambda_12_imag,lambda_12_abs,lambda_13_real,lambda_13_imag,lambda_13_abs
Peromyscus_californicus,1,50,1161,ok,5183243,0.9999303573343952,5180122,0.9998606404670745,6.771724512110026,7.218461846565739,761.1700635644117,1.389307975769043,0.8906910817687715,0.0,0.8906910817687715,0.7484304405406588,0.0,0.7484304405406588,0.6619627873438098,0.0,0.6619627873438098,0.6060036862548164,0.0,0.6060036862548164,0.5800388862704375,0.0,0.5800388862704375,0.5560475155930851,0.0,0.5560475155930851,0.511602696062824,0.0,0.511602696062824,0.4738537878499649,0.0,0.4738537878499649,0.4599151949875762,0.0,0.4599151949875762,0.42238427684914054,0.007957776558923888,0.4224592329883834,0.42238427684914054,-0.007957776558923888,0.4224592329883834,0.3892674808863863,0.0,0.3892674808863863
Peromyscus_californicus,1,100,1154,ok,5182729,0.999831198525196,5179098,0.9996629892735623,6.796349307745508,7.218534617264012,761.0291621322345,1.243759274482727,0.8906885784585267,0.0,0.8906885784585267,0.7484296017578823,0.0,0.7484296017578823,0.6619608005281401,0.0,0.6619608005281401,0.6060036329052487,0.0,0.6060036329052487,0.5800417398086792,0.0,0.5800417398086792,0.5560477038037587,0.0,0.5560477038037587,0.511603910671525,0.0,0.511603910671525,0.4739184737560117,0.0,0.4739184737560117,0.45989953494943686,0.0,0.45989953494943686,0.42238617294426983,0.007948616110753969,0.42246095629369435,0.42238617294426983,-0.007948616110753969,0.42246095629369435,0.3893349357899295,0.0,0.3893349357899295
Peromyscus_californicus,1,250,1140,ok,5180317,0.9993658852026505,5174288,0.9987345691165378,6.830509858856365,7.218956508855633,760.3802132500522,1.1170599460601807,0.8905595694118674,0.0,0.8905595694118674,0.7484121394517291,0.0,0.7484121394517291,0.6619564052262941,0.0,0.6619564052262941,0.6061791692375431,0.0,0.6061791692375431,0.5800477688197828,0.0,0.5800477688197828,0.5561119311088393,0.0,0.5561119311088393,0.5123377323433669,0.0,0.5123377323433669,0.47368952117879376,0.0,0.47368952117879376,0.4636421446416711,0.0,0.4636421446416711,0.42000320530806423,0.009331544027838723,0.4201068556724485,0.42000320530806423,-0.009331544027838723,0.4201068556724485,0.3912626989794604,0.014309778101202536,0.3915242896194277
Peromyscus_californicus,1,500,1117,ok,5171981,0.9977577376666891,5157823,0.9955565155021073,6.866904772476855,7.2188057364508245,757.6922230105939,1.0290510654449463,0.8906993138893079,0.0,0.8906993138893079,0.7486846896433786,0.0,0.7486846896433786,0.6619570702492527,0.0,0.6619570702492527,0.6062555615773813,0.0,0.6062555615773813,0.5801334282146665,0.0,0.5801334282146665,0.5562957072949567,0.0,0.5562957072949567,0.5117206981978958,0.0,0.5117206981978958,0.47363581152713546,0.0,0.47363581152713546,0.46377355955329364,0.0,0.46377355955329364,0.4199547932746524,0.009791660250316914,0.420068928873362,0.4199547932746524,-0.009791660250316914,0.420068928873362,0.3916472365947431,0.014305844664312952,0.3919084269620368
Peromyscus_californicus,1,1000,1077,ok,5141673,0.9919108404114203,5099927,0.9843815023189272,6.917018207927241,7.219101543989877,748.0097558891051,1.42377507686615,0.8893702719055051,0.0,0.8893702719055051,0.7536586093636545,0.0,0.7536586093636545,0.6600531426740217,0.0,0.6600531426740217,0.5951754824931955,0.0,0.5951754824931955,0.5837239886470735,0.0,0.5837239886470735,0.5641920081080264,0.0,0.5641920081080264,0.5023524523361022,0.0,0.5023524523361022,0.4744763439063464,0.0,0.4744763439063464,0.4322671117313698,0.013704891361103966,0.4324843117753524,0.4322671117313698,-0.013704891361103966,0.4324843117753524,0.4009627822586498,-0.015860273899680213,0.40127634000121454,0.4009627822586498,0.015860273899680213,0.40127634000121454
Peromyscus_gossypinus,1,1,1198,ok,4319660,1.0,4317260,1.0,6.666684276168116,6.805410219318395,765.8729090523673,,0.9115120357263375,0.0,0.9115120357263375,0.8530334163641197,0.0,0.8530334163641197,0.7144718340040467,0.0,0.7144718340040467,0.6546693834192714,0.0,0.6546693834192714,0.6433569161345943,0.0,0.6433569161345943,0.5452244049885389,0.0,0.5452244049885389,0.5348975073877014,0.0012583194940982178,0.5348989874523276,0.5348975073877014,-0.0012583194940982178,0.5348989874523276,0.5051824468983542,0.0,0.5051824468983542,0.4831892898308886,0.0,0.4831892898308886,0.47658645999898214,0.0,0.47658645999898214,0.454069341691456,0.0,0.454069341691456
Peromyscus_gossypinus,1,5,1198,ok,4319660,1.0,4317260,1.0,6.666684276168116,6.805410219318395,765.8729090523673,0.0,0.9115120357263375,0.0,0.9115120357263375,0.8530334163641197,0.0,0.8530334163641197,0.7144718340040467,0.0,0.7144718340040467,0.6546693834192714,0.0,0.6546693834192714,0.6433569161345943,0.0,0.6433569161345943,0.5452244049885389,0.0,0.5452244049885389,0.5348975073877014,0.0012583194940982178,0.5348989874523276,0.5348975073877014,-0.0012583194940982178,0.5348989874523276,0.5051824468983542,0.0,0.5051824468983542,0.4831892898308886,0.0,0.4831892898308886,0.47658645999898214,0.0,0.47658645999898214,0.454069341691456,0.0,0.454069341691456
Peromyscus_gossypinus,1,10,1197,ok,4319651,0.9999979165026878,4317242,0.9999958306889092,6.671418582727846,6.805395009133294,765.8671994178791,0.7114615440368652,0.9115131248011266,0.0,0.9115131248011266,0.8530371067016025,0.0,0.8530371067016025,0.714472274089044,0.0,0.714472274089044,0.6546690897296178,0.0,0.6546690897296178,0.6433571105979589,0.0,0.6433571105979589,0.5452232010426239,0.0,0.5452232010426239,0.5348985779142131,0.0012564663779056158,0.5349000536197452,0.5348985779142131,-0.0012564663779056158,0.5349000536197452,0.5051812725726356,0.0,0.5051812725726356,0.48318965479828696,0.0,0.48318965479828696,0.4765864490261122,0.0,0.4765864490261122,0.45407040417968775,0.0,0.45407040417968775
Peromyscus_gossypinus,1,25,1196,ok,4319630,0.9999930550089591,4317200,0.9999861022963639,6.675112501369701,6.805397808132525,765.8590048171316,0.47382205724716187,0.9115131751261113,0.0,0.9115131751261113,0.8530372541356003,0.0,0.8530372541356003,0.7144696163764036,0.0,0.7144696163764036,0.6546705912825018,0.0,0.6546705912825018,0.643357049181085,0.0,0.643357049181085,0.545223507101047,0.0,0.545223507101047,0.5348964563858163,-0.0012502589247393346,0.5348979175520151,0.5348964563858163,0.0012502589247393346,0.5348979175520151,0.5051825239145359,0.0,0.5051825239145359,0.48319416207939336,0.0,0.48319416207939336,0.4765853783789725,0.0,0.4765853783789725,0.45407002902562854,0.0,0.45407002902562854
Peromyscus_gossypinus,1,50,1193,ok,4319508,0.9999648120453924,4316956,0.9999295849682438,6.687009335839186,6.805430874210432,765.794593734253,0.9799367785453796,0.9115124353931352,0.0,0.9115124353931352,0.8530371799651318,0.0,0.8530371799651318,0.7144670314034521,0.0,0.7144670314034521,0.6546684679505884,0.0,0.6546684679505884,0.6433569957927259,0.0,0.6433569957927259,0.5452169577771563,0.0,0.5452169577771563,0.5348616487519327,0.0010149144172947482,0.5348626116648182,0.5348616487519327,-0.0010149144172947482,0.5348626116648182,0.5051821815067236,0.0,0.5051821815067236,0.48317502194398115,0.0,0.48317502194398115,0.4765792355247252,0.0,0.4765792355247252,0.4539436487696973,0.0,0.4539436487696973
Peromyscus_gossypinus,1,100,1192,ok,4319439,0.9999488385659983,4316818,0.9998976202498807,6.690085879474171,6.805457738633059,765.7607324591539,0.39362311363220215,0.9115116417165022,0.0,0.9115116417165022,0.8530364939543755,0.0,0.8530364939543755,0.7144694883727613,0.0,0.7144694883727613,0.6546670685504785,0.0,0.6546670685504785,0.6433569969698268,0.0,0.6433569969698268,0.5452179145397281,0.0,0.5452179145397281,0.5348606092839381,0.0010229954497670405,0.534861587593721,0.5348606092839381,-0.0010229954497670405,0.534861587593721,0.5051816983169907,0.0,0.5051816983169907,0.483174977744611,0.0,0.483174977744611,0.4765802623113834,0.0,0.4765802623113834,0.45394340660527205,0.0,0.45394340660527205
Peromyscus_gossypinus,1,250,1185,ok,4318150,0.9996504354509382,4314267,0.9993067362169524,6.706898528631081,6.805891297089943,765.3509377254283,0.8509810566902161,0.9115198417624005,0.0,0.9115198417624005,0.8530297781896345,0.0,0.8530297781896345,0.714353984637318,0.0,0.714353984637318,0.654611391263341,0.0,0.654611391263341,0.6435367866580302,0.0,0.6435367866580302,0.5457543059907868,0.0,0.5457543059907868,0.5352001456408755,0.0,0.5352001456408755,0.5338762835517078,0.0,0.5338762835517078,0.5052482398565113,0.0,0.5052482398565113,0.4832570615236923,0.0,0.4832570615236923,0.47654861245104047,0.0,0.47654861245104047,0.4535154209876401,0.0,0.4535154209876401
Peromyscus_gossypinus,1,500,1171,ok,4312870,0.998428117027729,4303749,0.9968704687695437,6.728400848177548,6.806259206319352,763.1923321037366,0.8794119954109192,0.911518137639313,0.0,0.911518137639313,0.8529136529750386,0.0,0.8529136529750386,0.7138244049597179,0.0,0.7138244049597179,0.6545934635796358,0.0,0.6545934635796358,0.6434853728780372,0.0,0.6434853728780372,0.5461420218609983,0.0,0.5461420218609983,0.5341566182255918,-0.001800851619771367,0.5341596539057935,0.5341566182255918,0.001800851619771367,0.5341596539057935,0.5054442924681594,0.0,0.5054442924681594,0.4832194180807844,0.0,0.4832194180807844,0.4768047034035167,0.0,0.4768047034035167,0.45350765479833194,0.0,0.45350765479833194
Peromyscus_gossypinus,1,1000,1113,ok,4267686,0.9879680345212355,4215346,0.9763938238605041,6.759591842435006,6.795315513569147,744.5352100074775,1.4246028661727905,0.9115184142351481,0.0,0.9115184142351481,0.8530172585393797,0.0,0.8530172585393797,0.7124117310622531,0.0,0.7124117310622531,0.6569427887568692,0.0,0.6569427887568692,0.6404099476850043,0.0,0.6404099476850043,0.5402022173868593,0.0016619846939956065,0.5402047740096366,0.5402022173868593,-0.0016619846939956065,0.5402047740096366,0.5295969250557325,0.0,0.5295969250557325,0.5053586822589314,0.0,0.5053586822589314,0.48665370007300585,0.0,0.48665370007300585,0.47219838113290163,0.0,0.47219838113290163,0.45398289396274166,0.0,0.45398289396274166
