species,aligned_arm,moseq_cluster,soft_frames,p_syllable_given_species_arm,p_syllable_repertoire,log2_enrichment_vs_repertoire,moseq_label
Mus_caroli,1,26,7434.759773396913,0.0041178838828703,0.0313140152909831,-2.9268331538224803,still_2
Mus_caroli,1,27,106786.12143173932,0.0591455355331652,0.0177503617382067,1.7364207913310106,stop_rear_start_walking
Mus_caroli,1,28,59510.42335501639,0.0329609860527406,0.0277613688277636,0.2476806897504474,mid_rear_2
Mus_caroli,1,29,34450.69699808892,0.0190811773676532,0.0131504930804202,0.5370332640607435,mid_rear_3
Mus_caroli,1,30,10102.856727638871,0.0055956604056736,0.010068019056331,-0.8473994230234642,syllable_30
Mus_caroli,1,31,17656.767648782894,0.0097795384303707,0.0195135016227416,-0.996634333342236,groom_1
Mus_caroli,1,32,21697.49510160077,0.0120175726050012,0.0199613838030456,-0.7320661701193049,slow_locomotion_2
Mus_caroli,1,33,9050.4125526465,0.0050127440724076,0.0105135865559722,-1.0685822731927797,jump_1
Mus_caroli,1,34,8727.415413213197,0.004833845929734,0.0177958111961424,-1.8802940845086864,very_slow_locomotion
Mus_caroli,1,35,4327.764482294648,0.0023970151227034,0.0267844393954166,-3.4820836363682925,groom_2
Mus_caroli,1,36,4699.185628261662,0.0026027338274567,0.0207472155908832,-2.99481756078971,groom_3
Mus_caroli,1,37,7449.313537317545,0.004125944763344,0.020358410842027,-2.3028282594348592,groom_4
Mus_caroli,1,38,9918.086675054334,0.0054933219785065,0.0105878407057568,-0.9466575086522128,brief_fast
Mus_caroli,1,39,27946.78815382296,0.0154788630734788,0.0100894235015325,0.6174557164560073,paused_in_rear
Mus_caroli,1,40,7454.798454718696,0.0041289826897402,0.013483371824689,-1.7073228027175675,groom_5
Mus_caroli,1,41,20878.707186702733,0.0115640712598317,0.0117746621438971,-0.0260362581563448,jump_2
Mus_caroli,1,42,7666.642258250515,0.004246316431628,0.0138852700753924,-1.709271214032439,groom_6
Mus_caroli,1,43,10518.800724326558,0.0058260389427537,0.0058066365556676,0.0048126071734872,syllable_43
Mus_caroli,1,44,8557.839155640868,0.0047399228765005,0.0071950872897696,-0.602148500623451,groom_7
Mus_caroli,1,45,704.1318303980138,0.0003899968800857,0.0032698858088472,-3.067702508883612,idle_enter_groom
Mus_caroli,1,46,2174.5369756232367,0.0012044088898024,0.0057215115825484,-2.248070139589487,syllable_46
Mus_caroli,1,47,2233.5867019372185,0.0012371147099885,0.0049718964811887,-2.006816103949535,groom_10
Mus_caroli,1,48,2092.4766599147283,0.0011589582146254,0.0049070628285724,-2.0820302405584252,groom_11
Mus_caroli,1,49,336.1689196906874,0.0001861935850663,0.0007070572672764,-1.925017992711085,syllable_49
Mus_caroli,1,51,2.8410709140618127,1.5735814584042085e-06,4.2424071960458036e-07,1.888616738714205,syllable_51
Mus_caroli,1,52,0.2986943290559772,1.654375663791492e-07,5.476158126474354e-06,-5.04037452788688,syllable_52
Mus_caroli,1,56,0.3852800168760491,2.133947054433225e-07,6.317861649402589e-07,-1.561448779127528,syllable_56
Mus_caroli,1,62,0.6718797046699837,3.721334234615234e-07,1.3354355149989752e-06,-1.8406267264795997,62
Mus_caroli,2,0,18521.090032093864,0.0248198883563509,0.0440218136666582,-0.8267219330642593,head_low
Mus_caroli,2,1,51152.38850997453,0.0685486960960862,0.0400574498068412,0.7750586317563077,head_down
Mus_caroli,2,2,8878.045872323317,0.0118973617099098,0.0378045809489102,-1.667919294406249,sniff_floor
Mus_caroli,2,3,8648.93797478145,0.0115903369922126,0.0342371555238016,-1.5626402493251197,step_to_stop
Mus_caroli,2,4,21011.43262091643,0.0281571662874303,0.0277448389479136,0.021282720435869,turn_left
Mus_caroli,2,5,22064.384469461987,0.0295682143024352,0.0228871192896641,0.3695112158704661,enter_rear
Mus_caroli,2,6,18730.768528001183,0.025100875968318,0.0237744585481498,0.0783252241266884,turn_right
Mus_caroli,2,7,4171.728824330107,0.0055904832541402,0.0297637467758214,-2.4125110369053577,extend_rear
Mus_caroli,2,8,11913.98301168132,0.0159657842879111,0.0208366905515363,-0.3841427101990213,extend_rear_2
Mus_caroli,2,9,12803.181012222858,0.0171573877551956,0.022562401078726,-0.395090670099553,still
Mus_caroli,2,10,2231.620732271465,0.0029905679057073,0.0235112544512586,-2.9748597136665276,motionless_rear
Mus_caroli,2,11,201830.78507178448,0.2704709897568603,0.0319643682940132,3.0809373340974986,start_moving
