species,aligned_arm,moseq_cluster,soft_frames,p_syllable_given_species_arm,p_syllable_repertoire,log2_enrichment_vs_repertoire,moseq_label
Peromyscus_leucopus,2,29,466.14152995257695,0.0014170649935663089,0.012102261443192942,-3.0942988224562105,mid_rear_3
Peromyscus_leucopus,2,30,371.4744338757755,0.001129278089218478,0.008922034512126331,-2.981971929491038,mid_rear_4
Peromyscus_leucopus,2,31,9919.196180378089,0.03015424451230603,0.02172565518244134,0.472961405040141,groom_1
Peromyscus_leucopus,2,32,140.1389718834796,0.0004260208939346283,0.034270983571263666,-6.329919599038875,slow_locomotion_2
Peromyscus_leucopus,2,33,298.5855377852312,0.0009076966671981947,0.006767273207908814,-2.8982924687544376,jump_1
Peromyscus_leucopus,2,34,210.0228535029121,0.0006384671058555114,0.016640496954143852,-4.703942415272023,very_slow_locomotion
Peromyscus_leucopus,2,35,52841.98721016797,0.16063904512782984,0.020018789978982026,3.0043959194623793,groom_2
Peromyscus_leucopus,2,36,12836.43891898538,0.03902262953484729,0.017230361213409588,1.1793580508277703,groom_3
Peromyscus_leucopus,2,37,11612.4273022105,0.03530164802516151,0.016859500103994448,1.0661737759734224,groom_4
Peromyscus_leucopus,2,38,5383.790966685897,0.016366663816341914,0.006297115409316486,1.3779972591120462,brief_fast
Peromyscus_leucopus,2,39,272.3019782492922,0.0008277949426543971,0.011957200310493793,-3.852462387971237,paused_in_rear
Peromyscus_leucopus,2,40,8501.752071587167,0.02584523040856643,0.01160799645073193,1.154779080476779,groom_5
Peromyscus_leucopus,2,41,441.3134629914065,0.001341587950033684,0.00883372720527072,-2.719080645158964,jump_2
Peromyscus_leucopus,2,42,10066.824245708462,0.03060303216585167,0.012387155874871613,1.30482962430316,groom_6
Peromyscus_leucopus,2,43,3.726248798063498,1.1327754318718423e-05,0.011291136998855773,-9.961113174024108,very_fast
Peromyscus_leucopus,2,44,2886.4278184850664,0.008774708012923196,0.008633185446083932,0.023458140320484277,groom_7
Peromyscus_leucopus,2,45,767.5700869082691,0.0023334044069770283,0.001980982452708621,0.23622026427576467,idle_enter_groom
