global_id,species,source_individual_id,component,mean,std,variance,q01,q99
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,58,-4.203802382107824e-05,0.001804993604309857,3.258001925132703e-06,-0.004278174769133329,0.0043214416131377225
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,59,6.863456655992195e-05,0.00187274522613734,3.507174596961704e-06,-0.004373417664319277,0.00456837194040418
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,60,-7.656564775970764e-06,0.0017445082776248455,3.0433091069426155e-06,-0.004206176903098821,0.004146568775177002
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,61,4.05226310249418e-05,0.0015795667422935367,2.495031139915227e-06,-0.00383622782304883,0.0038749742787331357
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,62,0.00017025144188664854,0.001592594082467258,2.536356078053359e-06,-0.0035489103570580482,0.004040504861623052
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,63,0.000132587636471726,0.0016604142729192972,2.7569753910938744e-06,-0.0036725023295730353,0.004237543307244784
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,64,-2.599482650111895e-05,0.0016895559383556247,2.854599188140128e-06,-0.004029435608536005,0.00420525558292866
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,65,0.00014562242722604424,0.0016417292645201087,2.695274815778248e-06,-0.0038176798354834316,0.003999359216541054
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,66,6.1639460909646e-05,0.001615440589375794,2.6096483907167567e-06,-0.003774395566433668,0.0039364660158753405
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,67,-5.955908272881061e-05,0.0016212238697335124,2.6283667011739453e-06,-0.0037679748050868512,0.003813714506104607
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,68,-0.0001153126431745477,0.0015942922327667475,2.541767571528908e-06,-0.0039436804503202435,0.003636415302753449
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,69,1.4635406841989607e-05,0.0014813034795224667,2.194259877796867e-06,-0.003496124083176255,0.0034753515850752623
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,70,-0.00010636951628839597,0.0015385994920507073,2.3672882889513858e-06,-0.0038260784838348625,0.0036324240174144666
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,71,9.206457434629556e-06,0.0015466486802324653,2.3921220417832956e-06,-0.0037670204881578686,0.0036241045780479966
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,72,0.00011441056267358363,0.001459347433410585,2.129695076291682e-06,-0.0034515109658241274,0.0034722572751343323
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,73,3.5816148738376796e-05,0.0014603766612708569,2.13270004678634e-06,-0.0033439601212739943,0.0034895754605531702
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,74,2.2859514956508065e-06,0.0014922746922820807,2.2268839074968128e-06,-0.0035900252684950827,0.0034409277141094225
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,75,0.00012972010881640017,0.0014793769223615527,2.188555981774698e-06,-0.0034391519147902727,0.0035458350833505415
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,76,-1.717004124657251e-05,0.0013919724151492119,1.9375870579096954e-06,-0.00338258252479136,0.003266385504975916
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,77,0.0001543861726531759,0.0013279764680191875,1.7635213680478046e-06,-0.0029465738777071236,0.0033715988229960224
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,78,-1.2597141903825104e-05,0.00144638039637357,2.092016302412958e-06,-0.003492057891562581,0.0033656036760658058
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,79,4.193841232336126e-05,0.0013759767170995474,1.8933118326458498e-06,-0.0032792977429926397,0.0032263106107711854
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,80,-1.9732282453333028e-05,0.0013001702027395368,1.6904424455788103e-06,-0.0032252043392509222,0.0032262305077165395
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,81,-0.00018661358626559377,0.00126495526637882,1.6001117728592362e-06,-0.003176290215924382,0.0027854608185589346
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,82,-0.00019958541088271886,0.0013229117030277848,1.7500954072602326e-06,-0.003380243731662631,0.0029750309232622393
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,83,6.093792035244405e-05,0.0012291482416912913,1.5108053048606962e-06,-0.0028585421200841665,0.0029742993414402018
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,84,-4.320729567552917e-05,0.0012855614768341184,1.6526682884432375e-06,-0.0029916630126535894,0.003106463775038721
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,85,-0.00016070081619545817,0.0012823665747419,1.6444639641122194e-06,-0.0032556078024208544,0.0029387800674885523
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,86,-2.2521331629832275e-05,0.0012782566482201219,1.6339402009180048e-06,-0.00305506163276732,0.0030096728447824737
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,87,-9.34505951590836e-05,0.0012935998383909464,1.6734005612306646e-06,-0.0031435627862811087,0.0029559438489377508
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,88,0.00014604473835788667,0.0012979062739759684,1.684560629655607e-06,-0.0028525842819362877,0.003304060734808446
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,89,1.1774413906096015e-05,0.0011853586183860898,1.405075067850703e-06,-0.002795066135004163,0.002825807891786099
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,90,-5.7232922699768096e-05,0.001302246586419642,1.6958462083493941e-06,-0.0031287061888724565,0.003042636616155506
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,91,3.460338120930828e-05,0.0012114056153222919,1.4675036936750985e-06,-0.0028297754935920237,0.0029543631430715405
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,92,-0.0001261613506358117,0.0012796380324289203,1.6374733604607172e-06,-0.0032004895340651276,0.002878091111779214
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,93,-0.0001084271352738142,0.0012274024775251746,1.5065169236549991e-06,-0.0029953726939857006,0.002840352971106769
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,94,-2.3322330889641307e-05,0.00121035217307508,1.46495233366295e-06,-0.002942322753369808,0.002810848439112307
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,95,-4.238477049511857e-05,0.0012624355731531978,1.5937434909574222e-06,-0.0033318278659135105,0.00325283432379365
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,96,-5.803024032502435e-05,0.0011760848574340343,1.3831756859872257e-06,-0.0028750272933393715,0.0027332588378340037
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,97,-0.00010967002162942663,0.0011657639406621456,1.3590056369139347e-06,-0.002832142356783152,0.0026726694218814403
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,98,0.00021741005184594542,0.001163976383395493,1.3548410606745165e-06,-0.0025677910633385183,0.002904111547395587
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,99,-0.00011895555508090183,0.0011616770643740892,1.3494935728886048e-06,-0.0028281098511070014,0.002713155839592219
Mus_musculus__subject__40266.0,Mus_musculus,40266.0,100,-0.00010507098340895027,0.0011795060709118843,1.391234604852798e-06,-0.002880639359354973,0.002709914669394496
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,1,0.015077035874128342,0.02672441303730011,0.0007141942041926086,-0.032305712550878524,0.07936181008815767
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,2,-0.0005066146841272712,0.016045162454247475,0.00025744724553078413,-0.034208102971315386,0.03250142946839333
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,3,-0.0019947290420532227,0.01660832203924656,0.0002758363843895495,-0.041140121817588804,0.03780089035630229
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,4,0.004339870996773243,0.010967113077640533,0.00012027756019961089,-0.01704371437430382,0.032234897315502185
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,5,0.0011773966252803802,0.012316340580582619,0.00015169223479460925,-0.029854224547743797,0.02962604723870758
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,6,0.0010485625825822353,0.010137385688722134,0.0001027665930450894,-0.021441362500190735,0.026824297681450858
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,7,-0.0018317679641768336,0.008197503164410591,6.719906377838925e-05,-0.022033131644129754,0.01741476424038413
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,8,-0.002742205047979951,0.007944229990243912,6.311078323051333e-05,-0.02030396267771721,0.016621222347021104
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,9,-0.0030096902046352625,0.009042157791554928,8.176061237463728e-05,-0.02500533699989319,0.015980139002203957
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,10,-0.0012487286003306508,0.0075943320989608765,5.7673878472996876e-05,-0.019526112452149393,0.016358822509646424
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,11,-0.002507402328774333,0.006829078774899244,4.663631989387795e-05,-0.019743941128253936,0.012476605623960498
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,12,0.0009493078687228262,0.006373691372573376,4.062394145876169e-05,-0.013690963424742221,0.01688712634146214
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,13,-3.835816460195929e-05,0.006381510756909847,4.072368028573692e-05,-0.014461755640804768,0.015931643620133402
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,14,-0.0006189175765030086,0.005553127732127905,3.083722913288511e-05,-0.013449849411845207,0.012370681315660478
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,15,0.0006143921054899693,0.005000862292945385,2.5008621378219686e-05,-0.011525637991726399,0.012109234780073173
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,16,0.0008412640891037881,0.004833683371543884,2.3364493245026097e-05,-0.010792132765054703,0.011907325536012661
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,17,-0.001251407666131854,0.004506096709519625,2.0304907593526877e-05,-0.01155258234590292,0.009548275806009771
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,18,-0.0006220101495273411,0.004230190068483353,1.789450652722735e-05,-0.010932397581636905,0.009465678147971666
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,19,0.00017176123219542205,0.0051097264513373375,2.6109302780241705e-05,-0.011957067959010602,0.012698459811508661
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,20,0.00047528560389764607,0.00440392317250371,1.9394539776840247e-05,-0.009799172319471836,0.011171871386468418
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,21,8.999797137221321e-05,0.004133482929319143,1.7085681975004263e-05,-0.00990404061973095,0.009633961543440822
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,22,-4.4833468564320356e-05,0.0037609015125781298,1.414437974744942e-05,-0.009045542143285274,0.008647160567343243
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,23,0.0005258304299786687,0.0035760130267590284,1.27878693092498e-05,-0.007846036404371261,0.009026134908199314
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,24,0.00014154528616927564,0.0038136076182127,1.4543602446792647e-05,-0.008967835009098053,0.009263728931546214
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,25,7.382044714177027e-05,0.003880911273881793,1.5061471458466258e-05,-0.009240470342338086,0.009335888698697094
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,26,9.311166650149971e-05,0.0032735054846853018,1.0715837561292574e-05,-0.007533016037195921,0.007973213717341426
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,27,-0.0011435833293944597,0.0031717889942228794,1.0060245585918892e-05,-0.008662822619080544,0.006558714415878064
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,28,-0.0010390980169177055,0.003045022254809737,9.272161150875036e-06,-0.008253598809242249,0.006157393176108611
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,29,3.8902086089365184e-05,0.0034775384701788425,1.2093274563085288e-05,-0.008252937085926533,0.008353777676820759
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,30,0.00027208676328882575,0.0030569552909582853,9.344976206193678e-06,-0.007174748424440622,0.007736994326114665
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,31,0.00019487208919599652,0.002990263979882002,8.941678970586509e-06,-0.007122800014913082,0.007202731315046555
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,32,0.0006422136211767793,0.0026750387623906136,7.15583291821531e-06,-0.006199826095253229,0.006703431680798542
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,33,-0.0004674632509704679,0.002852421021088958,8.13630595075665e-06,-0.007581099756062031,0.00667987095192075
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,34,-0.00020248978398740292,0.0028125711251050234,7.910556632850785e-06,-0.0068719091452658174,0.006453019939363016
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,35,-0.00018738702055998147,0.0026338391471654177,6.937108082638588e-06,-0.00629314623773098,0.006143454145640137
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,36,-0.0001922898372868076,0.0027939730789512396,7.806285793776624e-06,-0.0066382656246423725,0.006528435759246352
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,37,-0.00026365151279605925,0.002562527544796467,6.566547199327033e-06,-0.006245226729661226,0.005824119914323108
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,38,-6.80426528560929e-05,0.0024817227385938168,6.158947599033127e-06,-0.006023735329508781,0.006217156350612642
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,39,-8.554779924452305e-05,0.0023676722776144743,5.605872047453886e-06,-0.005734029896557331,0.005465446766465911
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,40,-0.00044403632637113333,0.0021957193966954947,4.821183210879099e-06,-0.005435772817581892,0.004873669631779194
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,41,-0.0003082099719904363,0.0025180322118103504,6.34048637948581e-06,-0.006359221935272216,0.005608995053917172
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,42,-7.233065116452053e-05,0.0024001633282750845,5.7607835515227634e-06,-0.005845396500080824,0.005576766226440686
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,43,-0.00011920584074687213,0.0022349809296429157,4.995139534003101e-06,-0.005942306071519851,0.005607204977422956
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,44,-0.0003153799625579268,0.0021582781337201595,4.658164471038617e-06,-0.005434308890253306,0.004839453492313624
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,45,-8.410157170146704e-05,0.00206461688503623,4.262642960384255e-06,-0.005090751051902771,0.004804285001009705
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,46,4.765222911373712e-06,0.002122136764228344,4.503464424487902e-06,-0.00500089256092906,0.005051828511059289
Mus_musculus__subject__40267.0,Mus_musculus,40267.0,47,-8.651140524307266e-05,0.0019243337446823716,3.70306042896118e-06,-0.004666438028216362,0.004431074038147927
